user_id,event_date,paywall_type,action
u_kvc7t8t6,2023-08-13,feature_specific,dismissed
u_riezgi6j,2024-08-30,generic,dismissed
u_xzqu8bjz,2023-10-18,feature_specific,dismissed
u_xzqu8bjz,2023-11-14,generic,dismissed
u_xzqu8bjz,2023-12-06,generic,engaged
u_y8kyw2p0,2023-03-07,generic,dismissed
u_y8kyw2p0,2023-03-15,feature_specific,dismissed
u_y8kyw2p0,2023-04-02,generic,engaged
u_y8kyw2p0,2023-04-19,feature_specific,engaged
u_zr514jlh,2024-08-08,feature_specific,dismissed
u_cw8r69d3,2023-07-12,feature_specific,engaged
u_cw8r69d3,2023-08-01,feature_specific,dismissed
u_41qsx30t,2023-03-01,generic,dismissed
u_41qsx30t,2023-03-24,generic,dismissed
u_41qsx30t,2023-05-09,generic,engaged
u_41qsx30t,2023-05-23,generic,dismissed
u_q81mbwcg,2024-12-11,feature_specific,engaged
u_h5s0iplw,2024-09-12,feature_specific,dismissed
u_h5s0iplw,2024-10-18,feature_specific,dismissed
u_h5s0iplw,2024-10-31,feature_specific,dismissed
u_h5s0iplw,2024-12-05,feature_specific,engaged
u_rthfhlac,2024-08-31,generic,engaged
u_rthfhlac,2024-10-02,generic,dismissed
u_rthfhlac,2024-10-03,generic,engaged
u_mmf62547,2024-05-20,feature_specific,converted
u_mmf62547,2024-06-17,feature_specific,engaged
u_mmf62547,2024-07-08,feature_specific,dismissed
u_mmf62547,2024-07-26,feature_specific,converted
u_mzxcbzt9,2024-03-28,feature_specific,engaged
u_mzxcbzt9,2024-04-04,generic,dismissed
u_mzxcbzt9,2024-04-16,generic,dismissed
u_mzxcbzt9,2024-04-25,feature_specific,engaged
u_mzxcbzt9,2024-04-29,feature_specific,engaged
u_br2resd0,2023-12-07,generic,dismissed
u_br2resd0,2023-12-29,feature_specific,engaged
u_uusasub7,2023-07-25,generic,dismissed
u_uusasub7,2023-09-03,insights_specific,dismissed
u_htwd0h6i,2023-05-17,feature_specific,dismissed
u_aogruocg,2023-03-29,feature_specific,dismissed
u_aogruocg,2023-03-30,feature_specific,converted
u_aogruocg,2023-04-06,feature_specific,dismissed
u_aogruocg,2023-05-01,feature_specific,dismissed
u_aogruocg,2023-05-05,generic,dismissed
u_uae0cqik,2024-09-19,insights_specific,engaged
u_uae0cqik,2024-09-20,generic,converted
u_uae0cqik,2024-10-25,insights_specific,engaged
u_uae0cqik,2024-11-05,feature_specific,converted
u_uae0cqik,2024-11-22,feature_specific,dismissed
u_k3vvwefc,2024-06-12,feature_specific,dismissed
u_k3vvwefc,2024-08-24,feature_specific,engaged
u_1p0w0s3j,2024-08-17,generic,engaged
u_1p0w0s3j,2024-09-14,generic,dismissed
u_4arucvjg,2023-05-25,feature_specific,dismissed
u_4arucvjg,2023-06-27,feature_specific,converted
u_lyxcrhy9,2023-11-04,generic,engaged
u_24uutblb,2024-10-02,insights_specific,dismissed
u_24uutblb,2024-10-09,generic,dismissed
u_k6hd6wpb,2024-07-22,generic,engaged
u_k6hd6wpb,2024-07-24,generic,dismissed
u_k6hd6wpb,2024-08-08,feature_specific,engaged
u_k6hd6wpb,2024-08-25,generic,dismissed
u_mdycl8h1,2023-11-07,feature_specific,engaged
u_mdycl8h1,2023-12-19,generic,dismissed
u_mdycl8h1,2023-12-22,generic,engaged
u_mdycl8h1,2024-01-13,feature_specific,dismissed
u_8yginh1m,2023-04-27,generic,dismissed
u_8yginh1m,2023-05-14,generic,dismissed
u_8yginh1m,2023-06-11,generic,engaged
u_tvetn3gu,2024-05-19,generic,dismissed
u_tvetn3gu,2024-06-05,generic,converted
u_tvetn3gu,2024-06-29,generic,dismissed
u_tvetn3gu,2024-07-05,insights_specific,engaged
u_tvetn3gu,2024-07-23,generic,engaged
u_js4oskox,2023-05-04,generic,dismissed
u_tjpiwtux,2023-05-21,generic,dismissed
u_tjpiwtux,2023-06-13,insights_specific,dismissed
u_dp887fge,2024-03-02,generic,engaged
u_dp887fge,2024-03-06,feature_specific,dismissed
u_sc34aet3,2023-12-07,generic,dismissed
u_sc34aet3,2023-12-14,feature_specific,dismissed
u_sc34aet3,2024-01-28,generic,dismissed
u_sc34aet3,2024-02-20,generic,engaged
u_8f16ek79,2024-07-14,feature_specific,engaged
u_8f16ek79,2024-07-23,feature_specific,engaged
u_8f16ek79,2024-07-26,feature_specific,dismissed
u_hb82cm04,2024-05-26,feature_specific,converted
u_hb82cm04,2024-06-21,feature_specific,engaged
u_j35fpzqw,2023-04-21,feature_specific,converted
u_j35fpzqw,2023-04-26,feature_specific,dismissed
u_j35fpzqw,2023-05-23,generic,engaged
u_j35fpzqw,2023-05-24,feature_specific,dismissed
u_j35fpzqw,2023-06-03,feature_specific,dismissed
u_7esj7a8f,2023-11-02,generic,engaged
u_7esj7a8f,2023-11-27,generic,engaged
u_7esj7a8f,2023-12-20,generic,dismissed
u_7esj7a8f,2023-12-22,generic,engaged
u_tegavjbs,2024-06-17,feature_specific,converted
u_tegavjbs,2024-08-03,generic,engaged
u_tegavjbs,2024-08-29,generic,dismissed
u_tegavjbs,2024-09-02,generic,dismissed
u_6e9qyrko,2023-09-02,feature_specific,dismissed
u_6e9qyrko,2023-09-13,feature_specific,dismissed
u_6e9qyrko,2023-09-20,feature_specific,dismissed
u_6e9qyrko,2023-10-29,feature_specific,converted
u_0z8hm3dg,2023-09-22,generic,engaged
u_0z8hm3dg,2023-10-30,generic,engaged
u_0z8hm3dg,2023-11-21,generic,dismissed
u_qc5yald7,2024-06-02,feature_specific,dismissed
u_qc5yald7,2024-06-09,feature_specific,dismissed
u_10q6fce1,2023-05-09,generic,dismissed
u_10q6fce1,2023-06-01,generic,dismissed
u_1v7k3d5o,2023-12-30,feature_specific,engaged
u_1v7k3d5o,2024-01-03,feature_specific,engaged
u_1v7k3d5o,2024-01-06,feature_specific,engaged
u_tw4grx40,2023-04-14,generic,converted
u_tw4grx40,2023-04-22,feature_specific,engaged
u_49rrjw2j,2023-10-10,generic,dismissed
u_49rrjw2j,2023-11-16,generic,dismissed
u_49rrjw2j,2023-11-19,generic,engaged
u_y564cl1g,2023-06-17,feature_specific,engaged
u_pyr93dzo,2024-01-06,feature_specific,dismissed
u_jd5f0gfu,2023-02-21,feature_specific,dismissed
u_jd5f0gfu,2023-03-24,feature_specific,dismissed
u_jd5f0gfu,2023-04-27,feature_specific,engaged
u_jd5f0gfu,2023-05-03,feature_specific,dismissed
u_jd5f0gfu,2023-05-15,feature_specific,engaged
u_pikr5xru,2023-06-25,insights_specific,dismissed
u_pikr5xru,2023-07-01,feature_specific,dismissed
u_pikr5xru,2023-08-09,generic,engaged
u_949p9q00,2024-06-13,feature_specific,dismissed
u_949p9q00,2024-07-06,feature_specific,engaged
u_949p9q00,2024-07-23,feature_specific,dismissed
u_a87l0n9n,2023-09-13,generic,dismissed
u_wejf7iet,2023-11-01,generic,engaged
u_wejf7iet,2023-11-18,generic,dismissed
u_wejf7iet,2023-12-25,generic,dismissed
u_cps99ili,2024-07-02,feature_specific,dismissed
u_cps99ili,2024-07-21,feature_specific,converted
u_jge6fu7r,2024-04-19,insights_specific,dismissed
u_v6hl7w9b,2024-01-19,feature_specific,dismissed
u_uzi1kmns,2023-07-12,generic,dismissed
u_uzi1kmns,2023-07-16,generic,dismissed
u_uzi1kmns,2023-07-17,generic,dismissed
u_vki0b5dj,2024-10-11,generic,engaged
u_vki0b5dj,2024-10-16,feature_specific,engaged
u_vki0b5dj,2024-11-02,generic,engaged
u_vki0b5dj,2024-12-09,feature_specific,dismissed
u_akcqadc1,2024-05-12,generic,dismissed
u_3vu0bi7n,2024-08-16,generic,dismissed
u_3vu0bi7n,2024-08-25,generic,dismissed
u_3vu0bi7n,2024-09-19,generic,engaged
u_3vu0bi7n,2024-10-16,insights_specific,dismissed
u_7pa3u5ik,2023-06-25,generic,dismissed
u_7pa3u5ik,2023-06-27,feature_specific,dismissed
u_7pa3u5ik,2023-07-14,generic,dismissed
u_zn44ujne,2023-07-09,insights_specific,dismissed
u_zn44ujne,2023-08-30,generic,engaged
u_9lrftlzl,2023-05-22,generic,dismissed
u_9lrftlzl,2023-07-09,generic,engaged
u_9lrftlzl,2023-07-18,insights_specific,converted
u_9lrftlzl,2023-07-24,insights_specific,converted
u_9lrftlzl,2023-07-31,generic,engaged
u_kkvs9vyh,2023-02-20,generic,dismissed
u_kkvs9vyh,2023-02-25,generic,dismissed
u_kkvs9vyh,2023-04-21,generic,dismissed
u_kkvs9vyh,2023-05-03,generic,engaged
u_075koc46,2024-05-10,feature_specific,dismissed
u_075koc46,2024-06-06,generic,dismissed
u_075koc46,2024-06-11,generic,engaged
u_3nfzod7e,2024-06-26,generic,dismissed
u_3nfzod7e,2024-06-29,feature_specific,dismissed
u_3nfzod7e,2024-07-04,generic,engaged
u_ke5afoz8,2023-07-30,feature_specific,converted
u_ke5afoz8,2023-08-12,generic,dismissed
u_ke5afoz8,2023-08-21,feature_specific,engaged
u_99wc1q9a,2024-09-11,generic,engaged
u_piksdx52,2023-12-27,generic,dismissed
u_piksdx52,2024-02-01,generic,dismissed
u_de05dlto,2023-12-21,feature_specific,dismissed
u_de05dlto,2024-01-07,insights_specific,dismissed
u_de05dlto,2024-01-22,generic,dismissed
u_de05dlto,2024-02-01,feature_specific,dismissed
u_6siy6a9w,2024-02-13,generic,dismissed
u_sl4irbo2,2023-10-29,feature_specific,engaged
u_sl4irbo2,2023-11-30,feature_specific,converted
u_sl4irbo2,2023-12-10,feature_specific,dismissed
u_vfs30meq,2023-06-09,generic,dismissed
u_vfs30meq,2023-06-23,generic,engaged
u_vfs30meq,2023-07-27,feature_specific,engaged
u_5tq7gjpv,2024-08-03,feature_specific,dismissed
u_5tq7gjpv,2024-08-29,feature_specific,engaged
u_5tq7gjpv,2024-09-15,feature_specific,dismissed
u_5tq7gjpv,2024-10-07,feature_specific,engaged
u_rz3rmme7,2023-10-14,feature_specific,engaged
u_d345ojvz,2023-06-14,insights_specific,converted
u_d345ojvz,2023-07-05,generic,engaged
u_d345ojvz,2023-08-15,feature_specific,engaged
u_u74n72yk,2024-03-03,insights_specific,engaged
u_u74n72yk,2024-03-21,feature_specific,dismissed
u_u74n72yk,2024-05-01,generic,dismissed
u_u74n72yk,2024-05-15,feature_specific,engaged
u_u74n72yk,2024-05-18,insights_specific,dismissed
u_938bz5n2,2023-06-03,feature_specific,dismissed
u_938bz5n2,2023-07-16,feature_specific,engaged
u_938bz5n2,2023-07-30,feature_specific,converted
u_938bz5n2,2023-08-01,feature_specific,engaged
u_938bz5n2,2023-08-18,feature_specific,engaged
u_93jvjwz1,2024-08-31,feature_specific,dismissed
u_93jvjwz1,2024-09-10,feature_specific,dismissed
u_93jvjwz1,2024-09-14,feature_specific,dismissed
u_93jvjwz1,2024-09-27,feature_specific,dismissed
u_93jvjwz1,2024-10-06,feature_specific,converted
u_zeaawtqx,2023-03-22,generic,engaged
u_zeaawtqx,2023-04-20,feature_specific,dismissed
u_nymwldrv,2023-11-17,feature_specific,converted
u_nymwldrv,2023-12-09,feature_specific,dismissed
u_nymwldrv,2023-12-30,feature_specific,dismissed
u_53n8n84v,2023-05-03,feature_specific,dismissed
u_ct1zgj0z,2024-07-15,feature_specific,dismissed
u_ct1zgj0z,2024-08-05,feature_specific,dismissed
u_ct1zgj0z,2024-08-07,generic,dismissed
u_ct1zgj0z,2024-08-19,feature_specific,engaged
u_1g2lk9bm,2024-08-02,feature_specific,engaged
u_1g2lk9bm,2024-08-12,generic,dismissed
u_1g2lk9bm,2024-08-17,feature_specific,dismissed
u_1g2lk9bm,2024-09-15,generic,dismissed
u_kwrrc8tr,2023-10-19,generic,dismissed
u_kwrrc8tr,2023-10-29,generic,dismissed
u_kwrrc8tr,2023-11-23,generic,engaged
u_kwrrc8tr,2024-01-01,generic,dismissed
u_kwrrc8tr,2024-01-12,insights_specific,dismissed
u_0obq1v5m,2023-01-15,feature_specific,converted
u_0obq1v5m,2023-01-16,feature_specific,converted
u_46ru4nyd,2024-05-31,generic,engaged
u_46ru4nyd,2024-06-09,generic,dismissed
u_46ru4nyd,2024-06-12,feature_specific,dismissed
u_46ru4nyd,2024-06-18,generic,engaged
u_5wf9bsty,2024-07-07,insights_specific,dismissed
u_5wf9bsty,2024-09-25,generic,dismissed
u_01p15bl3,2024-05-06,generic,engaged
u_01p15bl3,2024-05-29,feature_specific,engaged
u_01p15bl3,2024-07-03,feature_specific,engaged
u_bsb9uxxr,2024-02-25,feature_specific,engaged
u_bsb9uxxr,2024-03-20,feature_specific,engaged
u_bsb9uxxr,2024-04-01,feature_specific,engaged
u_bsb9uxxr,2024-04-07,feature_specific,engaged
u_bsb9uxxr,2024-04-27,insights_specific,dismissed
u_gafzntv6,2023-06-05,generic,dismissed
u_5fab82vx,2023-11-27,generic,engaged
u_5fab82vx,2024-01-23,generic,dismissed
u_yov03rk3,2023-11-04,feature_specific,engaged
u_yov03rk3,2024-01-06,feature_specific,dismissed
u_yov03rk3,2024-01-10,generic,dismissed
u_yov03rk3,2024-01-21,feature_specific,engaged
u_mzgh4a9z,2023-11-06,feature_specific,engaged
u_j1pvpyh7,2024-08-01,feature_specific,engaged
u_5ezm5c2w,2024-07-26,feature_specific,dismissed
u_5ezm5c2w,2024-07-30,feature_specific,dismissed
u_5ezm5c2w,2024-08-04,feature_specific,converted
u_5ezm5c2w,2024-08-18,feature_specific,dismissed
u_7s3tzuej,2024-04-10,generic,dismissed
u_7s3tzuej,2024-04-22,generic,dismissed
u_2037vdg5,2024-07-30,generic,engaged
u_2037vdg5,2024-08-11,generic,dismissed
u_2037vdg5,2024-08-23,generic,dismissed
u_2037vdg5,2024-08-29,generic,dismissed
u_rkhbhmyk,2024-05-04,generic,engaged
u_rkhbhmyk,2024-06-01,generic,dismissed
u_rkhbhmyk,2024-06-04,feature_specific,dismissed
u_rkhbhmyk,2024-06-09,generic,dismissed
u_rkhbhmyk,2024-06-24,generic,dismissed
u_ax7gs7i0,2024-06-17,feature_specific,dismissed
u_ax7gs7i0,2024-07-06,feature_specific,engaged
u_ax7gs7i0,2024-07-11,insights_specific,engaged
u_5pk4blr2,2023-02-18,generic,dismissed
u_5pk4blr2,2023-02-28,generic,dismissed
u_5pk4blr2,2023-03-24,insights_specific,dismissed
u_5pk4blr2,2023-03-29,generic,dismissed
u_5pk4blr2,2023-05-10,insights_specific,dismissed
u_uoiyy4bv,2024-09-03,feature_specific,converted
u_rbeas5xs,2024-09-27,generic,engaged
u_rbeas5xs,2024-10-30,feature_specific,dismissed
u_rbeas5xs,2024-11-07,generic,dismissed
u_rbeas5xs,2024-12-13,generic,dismissed
u_tfy0lbom,2024-05-11,insights_specific,dismissed
u_56cceesf,2024-06-11,generic,engaged
u_78efnce3,2024-10-10,generic,engaged
u_78efnce3,2024-10-22,generic,dismissed
u_78efnce3,2024-10-28,feature_specific,dismissed
u_78efnce3,2024-11-18,generic,dismissed
u_78efnce3,2024-11-22,feature_specific,converted
u_1t3a1vv8,2024-01-29,generic,dismissed
u_1t3a1vv8,2024-04-11,generic,dismissed
u_7syrwbho,2024-09-30,generic,dismissed
u_7syrwbho,2024-10-14,feature_specific,engaged
u_7syrwbho,2024-10-26,generic,dismissed
u_7syrwbho,2024-11-28,generic,dismissed
u_7syrwbho,2024-11-29,feature_specific,dismissed
u_bqqoj8cg,2024-11-12,feature_specific,dismissed
u_bqqoj8cg,2024-11-23,generic,engaged
u_nm3gajsk,2023-03-31,feature_specific,dismissed
u_nm3gajsk,2023-04-01,feature_specific,dismissed
u_xc0csfhs,2024-06-03,insights_specific,dismissed
u_xc0csfhs,2024-07-31,generic,engaged
u_1gqedswx,2024-08-29,generic,engaged
u_1gqedswx,2024-09-30,generic,dismissed
u_1gqedswx,2024-10-03,feature_specific,dismissed
u_1gqedswx,2024-11-15,generic,dismissed
u_ty6zli8w,2024-01-17,generic,dismissed
u_ty6zli8w,2024-03-11,generic,dismissed
u_r7yjzo4t,2024-11-19,generic,engaged
u_r7yjzo4t,2024-12-23,generic,dismissed
u_r7yjzo4t,2025-01-01,insights_specific,engaged
u_tbkc8v3l,2023-12-23,generic,engaged
u_tbkc8v3l,2024-02-07,generic,engaged
u_tbkc8v3l,2024-02-28,generic,dismissed
u_tbkc8v3l,2024-03-14,generic,engaged
u_tbkc8v3l,2024-03-20,feature_specific,engaged
u_84vxic5j,2024-10-20,feature_specific,engaged
u_84vxic5j,2024-11-28,feature_specific,dismissed
u_xj9w48u1,2024-04-30,generic,engaged
u_xj9w48u1,2024-05-01,generic,engaged
u_xj9w48u1,2024-05-07,generic,dismissed
u_xj9w48u1,2024-07-13,generic,engaged
u_xj9w48u1,2024-07-17,generic,dismissed
u_5cotr1j5,2024-03-06,feature_specific,dismissed
u_5cotr1j5,2024-03-19,generic,dismissed
u_5cotr1j5,2024-04-03,generic,engaged
u_5cotr1j5,2024-04-15,generic,engaged
u_5cotr1j5,2024-04-23,feature_specific,dismissed
u_cdezvlv1,2023-08-05,feature_specific,converted
u_cdezvlv1,2023-08-07,generic,dismissed
u_cdezvlv1,2023-09-27,feature_specific,dismissed
u_t4dekox8,2024-05-27,feature_specific,dismissed
u_t4dekox8,2024-06-13,feature_specific,engaged
u_uqttwr2r,2024-09-11,feature_specific,converted
u_uqttwr2r,2024-09-19,feature_specific,converted
u_auif9gfw,2024-02-02,feature_specific,converted
u_auif9gfw,2024-02-25,feature_specific,dismissed
u_auif9gfw,2024-03-11,feature_specific,engaged
u_auif9gfw,2024-03-13,feature_specific,dismissed
u_auif9gfw,2024-03-29,feature_specific,converted
u_8e5mfj3k,2024-12-01,generic,dismissed
u_8e5mfj3k,2024-12-19,generic,dismissed
u_8e5mfj3k,2024-12-20,generic,dismissed
u_8e5mfj3k,2024-12-26,generic,dismissed
u_8e5mfj3k,2025-01-16,generic,dismissed
u_ez8ue5l9,2024-08-06,generic,engaged
u_ez8ue5l9,2024-08-15,generic,dismissed
u_ez8ue5l9,2024-08-27,generic,engaged
u_pvsblvqr,2023-05-02,generic,engaged
u_pvsblvqr,2023-06-02,generic,engaged
u_ehar63u8,2023-07-20,insights_specific,converted
u_ehar63u8,2023-08-19,generic,engaged
u_q3q4tjkr,2024-10-14,feature_specific,dismissed
u_q3q4tjkr,2024-10-26,generic,dismissed
u_q3q4tjkr,2024-11-19,feature_specific,engaged
u_q3q4tjkr,2024-11-29,feature_specific,converted
u_z9oq8yek,2023-09-25,feature_specific,dismissed
u_z9oq8yek,2023-10-11,feature_specific,converted
u_zyz7w2g0,2023-01-25,feature_specific,engaged
u_zyz7w2g0,2023-04-04,feature_specific,converted
u_v02t3bm6,2024-09-17,feature_specific,engaged
u_pe3xhtls,2024-06-12,generic,dismissed
u_pe3xhtls,2024-06-20,insights_specific,converted
u_pe3xhtls,2024-06-22,generic,dismissed
u_pe3xhtls,2024-07-27,generic,engaged
u_pe3xhtls,2024-08-10,generic,engaged
u_x2bw54v1,2024-09-11,feature_specific,converted
u_x2bw54v1,2024-10-11,feature_specific,dismissed
u_x2bw54v1,2024-10-17,feature_specific,dismissed
u_x2bw54v1,2024-11-07,feature_specific,converted
u_jyw9m5re,2024-04-28,feature_specific,dismissed
u_oocoy0pe,2023-06-22,generic,dismissed
u_oocoy0pe,2023-06-24,feature_specific,converted
u_oocoy0pe,2023-07-31,insights_specific,engaged
u_oocoy0pe,2023-08-14,feature_specific,converted
u_oocoy0pe,2023-08-21,feature_specific,converted
u_7rudjfxs,2023-12-06,generic,engaged
u_7rudjfxs,2024-01-15,generic,dismissed
u_7rudjfxs,2024-01-19,generic,dismissed
u_7rudjfxs,2024-01-23,generic,dismissed
u_7rudjfxs,2024-01-27,insights_specific,dismissed
u_936dypkn,2023-11-07,generic,dismissed
u_936dypkn,2023-11-15,generic,converted
u_936dypkn,2023-11-25,insights_specific,engaged
u_936dypkn,2023-12-14,insights_specific,converted
u_69bdh5rg,2024-10-02,insights_specific,engaged
u_69bdh5rg,2024-11-02,generic,dismissed
u_69bdh5rg,2024-12-11,generic,engaged
u_oefqbki1,2023-01-18,generic,dismissed
u_oefqbki1,2023-03-01,generic,dismissed
u_3y6yf36n,2023-10-22,generic,engaged
u_3y6yf36n,2023-10-23,generic,dismissed
u_3y6yf36n,2023-10-30,generic,dismissed
u_3y6yf36n,2023-11-03,generic,engaged
u_3y6yf36n,2023-11-16,generic,engaged
u_ysczqwyn,2024-06-29,feature_specific,engaged
u_vvrm1tpk,2023-12-19,generic,engaged
u_qt8lndtu,2023-07-30,generic,engaged
u_qt8lndtu,2023-09-21,insights_specific,dismissed
u_qt8lndtu,2023-10-12,feature_specific,engaged
u_xi3khmh5,2023-01-29,generic,dismissed
u_xi3khmh5,2023-01-30,insights_specific,dismissed
u_xi3khmh5,2023-02-08,generic,dismissed
u_0gk5czcz,2023-06-18,insights_specific,dismissed
u_mz00kg8i,2024-03-05,feature_specific,dismissed
u_mz00kg8i,2024-03-06,feature_specific,engaged
u_mz00kg8i,2024-03-07,feature_specific,converted
u_mz00kg8i,2024-03-09,feature_specific,dismissed
u_mz00kg8i,2024-03-12,feature_specific,converted
u_jilo6s0v,2023-03-01,generic,dismissed
u_hlwozm18,2023-08-09,generic,dismissed
u_hlwozm18,2023-08-24,generic,engaged
u_hlwozm18,2023-09-08,feature_specific,engaged
u_hlwozm18,2023-10-15,feature_specific,engaged
u_ioeruw3j,2023-10-19,insights_specific,converted
u_ioeruw3j,2023-11-01,generic,dismissed
u_ioeruw3j,2023-12-14,generic,dismissed
u_r4owxqaq,2024-10-11,insights_specific,dismissed
u_r4owxqaq,2024-10-13,feature_specific,engaged
u_r4owxqaq,2024-10-20,feature_specific,engaged
u_9jdagnsn,2023-07-24,feature_specific,dismissed
u_gbc1zru9,2023-07-11,generic,dismissed
u_gbc1zru9,2023-07-23,generic,dismissed
u_gbc1zru9,2023-08-11,feature_specific,dismissed
u_f6pzd7he,2024-11-30,generic,engaged
u_hvd5a7f9,2024-10-09,feature_specific,dismissed
u_cmh8hpbt,2023-04-16,feature_specific,dismissed
u_cmh8hpbt,2023-04-19,generic,dismissed
u_7gpr3rkb,2023-01-08,generic,engaged
u_7gpr3rkb,2023-01-09,generic,dismissed
u_7gpr3rkb,2023-03-04,insights_specific,converted
u_0bgw6y3c,2023-01-24,feature_specific,converted
u_x99q75tj,2023-12-23,generic,converted
u_x99q75tj,2024-01-10,generic,engaged
u_x99q75tj,2024-01-14,generic,dismissed
u_x99q75tj,2024-01-25,generic,dismissed
u_vewqw4zy,2023-09-17,generic,engaged
u_qjn32dkn,2023-04-10,generic,engaged
u_qjn32dkn,2023-04-18,generic,dismissed
u_qjn32dkn,2023-04-21,feature_specific,dismissed
u_qjn32dkn,2023-05-01,generic,dismissed
u_qjn32dkn,2023-05-06,generic,engaged
u_ls0an97k,2023-03-07,generic,dismissed
u_ls0an97k,2023-03-20,feature_specific,dismissed
u_ls0an97k,2023-04-18,generic,dismissed
u_ls0an97k,2023-05-09,generic,dismissed
u_ls0an97k,2023-05-15,generic,engaged
u_iiopke36,2023-09-29,feature_specific,dismissed
u_iiopke36,2023-10-03,feature_specific,engaged
u_iiopke36,2023-10-06,feature_specific,engaged
u_iiopke36,2023-10-12,feature_specific,converted
u_kwm5qmi3,2023-04-10,generic,engaged
u_kwm5qmi3,2023-05-01,generic,dismissed
u_kwm5qmi3,2023-06-17,generic,dismissed
u_py2ylamv,2024-10-07,generic,dismissed
u_py2ylamv,2024-10-18,feature_specific,engaged
u_py2ylamv,2024-10-27,generic,engaged
u_py2ylamv,2024-11-06,generic,dismissed
u_gh90lp1e,2023-10-17,generic,dismissed
u_gh90lp1e,2023-12-11,feature_specific,dismissed
u_gh90lp1e,2023-12-18,generic,dismissed
u_gh90lp1e,2023-12-24,generic,dismissed
u_gh90lp1e,2024-01-07,generic,dismissed
u_iw7o9izw,2023-06-17,feature_specific,converted
u_v6mi3glb,2023-08-12,insights_specific,engaged
u_v6mi3glb,2023-09-05,generic,dismissed
u_04qml42z,2024-12-06,generic,dismissed
u_10g567aq,2023-04-27,feature_specific,converted
u_10g567aq,2023-05-04,feature_specific,dismissed
u_1c0w6dde,2024-05-21,generic,dismissed
u_1c0w6dde,2024-06-23,generic,dismissed
u_1c0w6dde,2024-07-09,feature_specific,dismissed
u_ty82vzcx,2023-06-28,generic,converted
u_ty82vzcx,2023-07-18,generic,dismissed
u_ty82vzcx,2023-07-28,generic,engaged
u_srknv6nz,2023-11-06,feature_specific,engaged
u_t904v5yt,2024-04-03,generic,engaged
u_sg1ll26w,2024-09-20,feature_specific,engaged
u_sg1ll26w,2024-10-01,feature_specific,converted
u_pib83hvv,2024-08-07,generic,dismissed
u_pib83hvv,2024-08-11,feature_specific,dismissed
u_pib83hvv,2024-08-21,generic,dismissed
u_pib83hvv,2024-09-15,feature_specific,dismissed
u_pib83hvv,2024-09-18,generic,dismissed
u_l74c5zg8,2024-10-08,insights_specific,engaged
u_3rx5lfzf,2024-02-25,generic,dismissed
u_3rx5lfzf,2024-03-14,feature_specific,dismissed
u_3rx5lfzf,2024-03-29,generic,dismissed
u_jdcjexdx,2024-10-16,generic,engaged
u_jdcjexdx,2024-10-28,generic,engaged
u_jdcjexdx,2024-11-11,generic,engaged
u_jdcjexdx,2024-12-20,generic,dismissed
u_d0mhusb1,2023-05-19,generic,engaged
u_d0mhusb1,2023-06-23,generic,dismissed
u_d0mhusb1,2023-06-26,feature_specific,engaged
u_d0mhusb1,2023-07-12,generic,dismissed
u_mw8xkhg4,2023-05-28,feature_specific,dismissed
u_mw8xkhg4,2023-07-27,insights_specific,engaged
u_mw8xkhg4,2023-08-01,feature_specific,dismissed
u_mw8xkhg4,2023-08-10,feature_specific,engaged
u_mw8xkhg4,2023-08-16,feature_specific,dismissed
u_2gxrl6fv,2023-01-26,insights_specific,dismissed
u_2gxrl6fv,2023-02-16,generic,dismissed
u_2gxrl6fv,2023-02-22,insights_specific,dismissed
u_dzl1ubuj,2023-05-08,feature_specific,dismissed
u_dzl1ubuj,2023-06-01,feature_specific,dismissed
u_ohqcxp19,2024-01-11,feature_specific,engaged
u_ohqcxp19,2024-01-27,generic,engaged
u_z0v0fjps,2023-03-03,feature_specific,dismissed
u_z0v0fjps,2023-03-13,feature_specific,engaged
u_z0v0fjps,2023-04-04,insights_specific,dismissed
u_nnppvqly,2023-09-27,generic,dismissed
u_nnppvqly,2023-10-21,generic,dismissed
u_nnppvqly,2023-11-14,generic,dismissed
u_3ibdycib,2024-05-17,feature_specific,converted
u_3ibdycib,2024-06-29,feature_specific,dismissed
u_b0tvve4j,2023-06-21,feature_specific,engaged
u_b0tvve4j,2023-07-04,feature_specific,dismissed
u_b0tvve4j,2023-08-02,feature_specific,dismissed
u_b0tvve4j,2023-08-31,feature_specific,dismissed
u_jh1x8jxc,2023-05-27,generic,engaged
u_jh1x8jxc,2023-06-01,feature_specific,dismissed
u_jh1x8jxc,2023-06-13,feature_specific,converted
u_jh1x8jxc,2023-06-26,feature_specific,dismissed
u_jh1x8jxc,2023-07-12,insights_specific,dismissed
u_mngnlnha,2024-08-26,feature_specific,engaged
u_mngnlnha,2024-09-09,feature_specific,dismissed
u_mngnlnha,2024-10-09,feature_specific,dismissed
u_mngnlnha,2024-10-14,generic,dismissed
u_mngnlnha,2024-11-11,feature_specific,dismissed
u_hsmlp45c,2023-05-09,generic,engaged
u_dgvxza0c,2023-12-18,insights_specific,engaged
u_dgvxza0c,2024-01-04,generic,dismissed
u_dgvxza0c,2024-01-11,generic,dismissed
u_dgvxza0c,2024-01-25,generic,dismissed
u_dgvxza0c,2024-02-04,generic,engaged
u_r8le854m,2023-04-14,feature_specific,dismissed
u_fuyhtpmw,2024-05-24,generic,dismissed
u_9mgqp8xt,2024-02-12,generic,dismissed
